date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
3/13,3037,永豐金證券,0039004100300030,175,539,-364,1.72,1,sell,2026-03-14
3/13,3037,新加坡商瑞銀,1650,1748,553,1195,5.65,2,buy,2026-03-14
3/13,3037,兆豐證券,7000,2,349,-347,1.64,2,sell,2026-03-14
3/13,3037,凱基-台北,9268,1172,361,811,3.84,3,buy,2026-03-14
3/13,3037,元大-仁愛,003900380033006a,5,306,-301,1.42,3,sell,2026-03-14
3/13,3037,國泰證券,8880,440,37,403,1.91,4,buy,2026-03-14
3/13,3037,國泰-敦南,8888,124,406,-282,1.33,4,sell,2026-03-14
3/13,3037,花旗環球,1590,533,139,394,1.86,5,buy,2026-03-14
3/13,3037,元大證券,9800,396,635,-239,1.13,5,sell,2026-03-14
3/13,3037,台灣摩根士丹利,1470,1617,1320,297,1.41,6,buy,2026-03-14
3/13,3037,富邦-嘉義,9692,62,264,-202,0.96,6,sell,2026-03-14
3/13,3037,統一,5850,431,142,289,1.37,7,buy,2026-03-14
3/13,3037,第一金-大稻埕,0035003300380046,3,192,-189,0.89,7,sell,2026-03-14
3/13,3037,港商麥格理,1360,907,622,285,1.35,8,buy,2026-03-14
3/13,3037,群益金鼎,9100,58,173,-115,0.54,8,sell,2026-03-14
3/13,3037,永豐金-匯立,0039004100380031,231,6,225,1.06,9,buy,2026-03-14
3/13,3037,新光-台中,8561,34,146,-112,0.53,9,sell,2026-03-14
3/13,3037,元大-民生三民,0039003800390058,284,136,148,0.7,10,buy,2026-03-14
3/13,3037,宏遠證券,1260,11,122,-111,0.53,10,sell,2026-03-14
3/13,3037,香港上海匯豐,8960,303,164,139,0.66,11,buy,2026-03-14
3/13,3037,新光,8560,62,144,-82,0.39,11,sell,2026-03-14
3/13,3037,統一-城中,5854,125,20,105,0.5,12,buy,2026-03-14
3/13,3037,永豐金-桃園,0039004100390078,9,84,-75,0.35,12,sell,2026-03-14
3/13,3037,凱基,9200,148,48,100,0.47,13,buy,2026-03-14
3/13,3037,華南永昌,9300,27,101,-74,0.35,13,sell,2026-03-14
3/13,3037,台新證券,8150,190,99,91,0.43,14,buy,2026-03-14
3/13,3037,台灣企銀-台中,1111,0,73,-73,0.35,14,sell,2026-03-14
3/13,3037,群益金鼎-大安,0039003100380065,92,3,89,0.42,15,buy,2026-03-14
3/13,3037,國票-北投,7792,1,72,-71,0.34,15,sell,2026-03-14
3/13,2345,凱基,9200,499,6,493,7.53,1,buy,2026-03-14
3/13,2345,新加坡商瑞銀,1650,299,1038,-739,11.28,1,sell,2026-03-14
3/13,2345,台灣企銀,1110,101,1,100,1.53,2,buy,2026-03-14
3/13,2345,花旗環球,1590,281,739,-458,6.99,2,sell,2026-03-14
3/13,2345,群益金鼎,9100,104,25,79,1.21,3,buy,2026-03-14
3/13,2345,摩根大通,8440,55,388,-333,5.08,3,sell,2026-03-14
3/13,2345,永豐金-匯立,0039004100380031,107,34,73,1.11,4,buy,2026-03-14
3/13,2345,台灣摩根士丹利,1470,219,507,-288,4.4,4,sell,2026-03-14
3/13,2345,台新證券,8150,86,21,65,0.99,5,buy,2026-03-14
3/13,2345,凱基-台北,9268,363,620,-257,3.92,5,sell,2026-03-14
3/13,2345,中國信託,6160,65,2,63,0.96,6,buy,2026-03-14
3/13,2345,大和國泰,8890,10,212,-202,3.08,6,sell,2026-03-14
3/13,2345,華南永昌,9300,51,5,46,0.7,7,buy,2026-03-14
3/13,2345,港商麥格理,1360,8,161,-153,2.34,7,sell,2026-03-14
3/13,2345,元大-土城,9897,45,0,45,0.69,8,buy,2026-03-14
3/13,2345,美商高盛,1480,526,635,-109,1.66,8,sell,2026-03-14
3/13,2345,國泰-敦南,8888,78,35,43,0.66,9,buy,2026-03-14
3/13,2345,香港上海匯豐,8960,2,78,-76,1.16,9,sell,2026-03-14
3/13,2345,統一-板橋,0035003800350050,149,113,36,0.55,10,buy,2026-03-14
3/13,2345,美林,1440,86,159,-73,1.11,10,sell,2026-03-14
3/13,2345,兆豐證券,7000,38,4,34,0.52,11,buy,2026-03-14
3/13,2345,富邦-陽明,9604,21,64,-43,0.66,11,sell,2026-03-14
3/13,2345,新光,8560,45,12,33,0.5,12,buy,2026-03-14
3/13,2345,元富-安南,003900420032005a,2,40,-38,0.58,12,sell,2026-03-14
3/13,2345,統一-仁愛,0035003800350063,30,0,30,0.46,13,buy,2026-03-14
3/13,2345,富邦證券,9600,33,61,-28,0.43,13,sell,2026-03-14
3/13,2345,兆豐-嘉義,7001,27,1,26,0.4,14,buy,2026-03-14
3/13,2345,(牛牛牛)亞證券,6010,1,15,-14,0.21,14,sell,2026-03-14
3/13,2345,國票證券,7790,28,2,26,0.4,15,buy,2026-03-14
3/13,2345,港商野村,1560,59,73,-14,0.21,15,sell,2026-03-14
3/13,3006,摩根大通,8440,782,420,362,1.09,1,buy,2026-03-14
3/13,3006,台灣摩根士丹利,1470,1104,2955,-1851,5.57,1,sell,2026-03-14
3/13,3006,新加坡商瑞銀,1650,982,671,311,0.94,2,buy,2026-03-14
3/13,3006,港商野村,1560,0,1639,-1639,4.93,2,sell,2026-03-14
3/13,3006,統一-城中,5854,266,62,204,0.61,3,buy,2026-03-14
3/13,3006,凱基-台北,9268,3271,4885,-1614,4.86,3,sell,2026-03-14
3/13,3006,富邦-建國,9658,216,44,172,0.52,4,buy,2026-03-14
3/13,3006,美商高盛,1480,1343,2373,-1030,3.1,4,sell,2026-03-14
3/13,3006,國泰-敦南,8888,783,666,117,0.35,5,buy,2026-03-14
3/13,3006,元大證券,9800,3224,3570,-346,1.04,5,sell,2026-03-14
3/13,3006,華南永昌,9300,345,232,113,0.34,6,buy,2026-03-14
3/13,3006,元大-彰化,0039003800310047,16,291,-275,0.83,6,sell,2026-03-14
3/13,3006,元大-長庚,0039003800380056,139,27,112,0.34,7,buy,2026-03-14
3/13,3006,元大-內湖,003900380039004e,53,243,-190,0.57,7,sell,2026-03-14
3/13,3006,永豐金-內湖,0039004100390067,175,83,92,0.28,8,buy,2026-03-14
3/13,3006,凱基-高雄,9206,53,240,-187,0.56,8,sell,2026-03-14
3/13,3006,永豐金證券,0039004100300030,599,507,92,0.28,9,buy,2026-03-14
3/13,3006,元富-宜蘭,0039004200320055,80,184,-104,0.31,9,sell,2026-03-14
3/13,3006,統一,5850,163,78,85,0.26,10,buy,2026-03-14
3/13,3006,凱基-站前,0039003200300046,199,279,-80,0.24,10,sell,2026-03-14
3/13,3006,國泰證券,8880,77,1,76,0.23,11,buy,2026-03-14
3/13,3006,統一-內湖,0035003800350062,18,66,-48,0.14,11,sell,2026-03-14
3/13,3006,元大-沙鹿,0039003800300064,82,7,75,0.23,12,buy,2026-03-14
3/13,3006,第一金-台中,5382,8,53,-45,0.14,12,sell,2026-03-14
3/13,3006,凱基-竹科,9272,112,37,75,0.23,13,buy,2026-03-14
3/13,3006,國票-敦北法人,0037003700390063,10,52,-42,0.13,13,sell,2026-03-14
3/13,3006,國泰-台中,8882,183,122,61,0.18,14,buy,2026-03-14
3/13,3006,凱基-科園,9254,8,44,-36,0.11,14,sell,2026-03-14
3/13,3006,玉山-板橋,8846,94,35,59,0.18,15,buy,2026-03-14
3/13,3006,群益金鼎-大安,0039003100380065,6,41,-35,0.11,15,sell,2026-03-14
3/13,2379,永豐金-匯立,0039004100380031,275,105,170,10.11,1,buy,2026-03-14
3/13,2379,美林,1440,95,302,-207,12.31,1,sell,2026-03-14
3/13,2379,元大證券,9800,248,137,111,6.6,2,buy,2026-03-14
3/13,2379,永豐金證券,0039004100300030,6,135,-129,7.67,2,sell,2026-03-14
3/13,2379,美商高盛,1480,111,22,89,5.29,3,buy,2026-03-14
3/13,2379,新加坡商瑞銀,1650,19,103,-84,4.99,3,sell,2026-03-14
3/13,2379,港商野村,1560,107,22,85,5.05,4,buy,2026-03-14
3/13,2379,群益金鼎,9100,4,84,-80,4.76,4,sell,2026-03-14
3/13,2379,兆豐證券,7000,78,1,77,4.58,5,buy,2026-03-14
3/13,2379,凱基-台北,9268,61,131,-70,4.16,5,sell,2026-03-14
3/13,2379,台灣摩根士丹利,1470,213,167,46,2.73,6,buy,2026-03-14
3/13,2379,摩根大通,8440,126,162,-36,2.14,6,sell,2026-03-14
3/13,2379,國票-敦北法人,0037003700390063,39,0,39,2.32,7,buy,2026-03-14
3/13,2379,花旗環球,1590,40,61,-21,1.25,7,sell,2026-03-14
3/13,2379,港商麥格理,1360,30,0,30,1.78,8,buy,2026-03-14
3/13,2379,合庫-新竹,0031003000320041,0,18,-18,1.07,8,sell,2026-03-14
3/13,2379,富邦-頭份,0039003600320050,14,1,13,0.77,9,buy,2026-03-14
3/13,2379,永豐金-竹科,0039004100390058,1,16,-15,0.89,9,sell,2026-03-14
3/13,2379,凱基,9200,9,0,9,0.54,10,buy,2026-03-14
3/13,2379,陽信-石牌,8711,0,10,-10,0.59,10,sell,2026-03-14
3/13,2379,富邦證券,9600,7,2,5,0.3,11,buy,2026-03-14
3/13,2379,中國信託-中壢,0036003100360041,0,6,-6,0.36,11,sell,2026-03-14
3/13,2379,元大-北屯,0039003800390064,5,0,5,0.3,12,buy,2026-03-14
3/13,2379,統一-內湖,0035003800350062,0,6,-6,0.36,12,sell,2026-03-14
3/13,2379,美好,5260,5,0,5,0.3,13,buy,2026-03-14
3/13,2379,元大-淡水,9899,0,5,-5,0.3,13,sell,2026-03-14
3/13,2379,臺銀-金山,0031003000340044,5,1,4,0.24,14,buy,2026-03-14
3/13,2379,華南永昌,9300,0,5,-5,0.3,14,sell,2026-03-14
3/13,2379,玉山-雙和,8841,4,0,4,0.24,15,buy,2026-03-14
3/13,2379,法銀巴黎,8900,0,4,-4,0.24,15,sell,2026-03-14
3/13,3034,美商高盛,1480,440,24,416,19.36,1,buy,2026-03-14
3/13,3034,第一金,5380,0,155,-155,7.21,1,sell,2026-03-14
3/13,3034,永豐金-匯立,0039004100380031,249,12,237,11.03,2,buy,2026-03-14
3/13,3034,港商野村,1560,16,158,-142,6.61,2,sell,2026-03-14
3/13,3034,華南永昌,9300,175,1,174,8.1,3,buy,2026-03-14
3/13,3034,統一,5850,4,125,-121,5.63,3,sell,2026-03-14
3/13,3034,永豐金證券,0039004100300030,90,15,75,3.49,4,buy,2026-03-14
3/13,3034,新加坡商瑞銀,1650,13,126,-113,5.26,4,sell,2026-03-14
3/13,3034,美林,1440,91,42,49,2.28,5,buy,2026-03-14
3/13,3034,凱基-台北,9268,125,224,-99,4.61,5,sell,2026-03-14
3/13,3034,法銀巴黎,8900,47,0,47,2.19,6,buy,2026-03-14
3/13,3034,富邦證券,9600,3,99,-96,4.47,6,sell,2026-03-14
3/13,3034,台灣摩根士丹利,1470,212,184,28,1.3,7,buy,2026-03-14
3/13,3034,摩根大通,8440,200,293,-93,4.33,7,sell,2026-03-14
3/13,3034,玉山證券,8840,16,2,14,0.65,8,buy,2026-03-14
3/13,3034,港商麥格理,1360,28,65,-37,1.72,8,sell,2026-03-14
3/13,3034,大昌,6460,10,0,10,0.47,9,buy,2026-03-14
3/13,3034,花旗環球,1590,23,39,-16,0.74,9,sell,2026-03-14
3/13,3034,國票-南京,003700370039006e,8,0,8,0.37,10,buy,2026-03-14
3/13,3034,元大-學甲,003900380033004b,0,15,-15,0.7,10,sell,2026-03-14
3/13,3034,凱基-台南,9211,6,0,6,0.28,11,buy,2026-03-14
3/13,3034,群益金鼎-板橋,0039003100380042,1,12,-11,0.51,11,sell,2026-03-14
3/13,3034,元大-龍潭,9858,5,0,5,0.23,12,buy,2026-03-14
3/13,3034,第一金-新竹,0035003300380042,3,14,-11,0.51,12,sell,2026-03-14
3/13,3034,元大-敦南,0039003800390050,5,0,5,0.23,13,buy,2026-03-14
3/13,3034,新光-新竹,8563,1,12,-11,0.51,13,sell,2026-03-14
3/13,3034,凱基-東勢,0039003200310059,5,0,5,0.23,14,buy,2026-03-14
3/13,3034,元大-館前,003900380034004b,0,10,-10,0.47,14,sell,2026-03-14
3/13,3034,元大證券,9800,59,54,5,0.23,15,buy,2026-03-14
3/13,3034,凱基-站前,0039003200300046,0,8,-8,0.37,15,sell,2026-03-14
3/13,2412,永豐金-匯立,0039004100380031,996,0,996,12.94,1,buy,2026-03-14
3/13,2412,華南永昌-中正,9359,300,767,-467,6.07,1,sell,2026-03-14
3/13,2412,台灣摩根士丹利,1470,901,588,313,4.07,2,buy,2026-03-14
3/13,2412,美林,1440,214,421,-207,2.69,2,sell,2026-03-14
3/13,2412,群益金鼎,9100,287,0,287,3.73,3,buy,2026-03-14
3/13,2412,富邦證券,9600,6,188,-182,2.36,3,sell,2026-03-14
3/13,2412,凱基-台北,9268,702,484,218,2.83,4,buy,2026-03-14
3/13,2412,花旗環球,1590,47,224,-177,2.3,4,sell,2026-03-14
3/13,2412,港商野村,1560,87,0,87,1.13,5,buy,2026-03-14
3/13,2412,摩根大通,8440,476,652,-176,2.29,5,sell,2026-03-14
3/13,2412,港商麥格理,1360,73,1,72,0.94,6,buy,2026-03-14
3/13,2412,新加坡商瑞銀,1650,281,386,-105,1.36,6,sell,2026-03-14
3/13,2412,法銀巴黎,8900,68,0,68,0.88,7,buy,2026-03-14
3/13,2412,台新-三民,8156,52,116,-64,0.83,7,sell,2026-03-14
3/13,2412,華南永昌,9300,50,1,49,0.64,8,buy,2026-03-14
3/13,2412,元大-大里,0039003800310067,4,68,-64,0.83,8,sell,2026-03-14
3/13,2412,元大-竹東,0039003800330066,30,0,30,0.39,9,buy,2026-03-14
3/13,2412,國泰-敦南,8888,9,67,-58,0.75,9,sell,2026-03-14
3/13,2412,玉山-左營,0038003800340044,30,0,30,0.39,10,buy,2026-03-14
3/13,2412,元大-松山,0039003800310070,0,56,-56,0.73,10,sell,2026-03-14
3/13,2412,凱基,9200,77,48,29,0.38,11,buy,2026-03-14
3/13,2412,美商高盛,1480,987,1031,-44,0.57,11,sell,2026-03-14
3/13,2412,富邦-南屯,9666,30,2,28,0.36,12,buy,2026-03-14
3/13,2412,第一金-澎湖,5387,0,33,-33,0.43,12,sell,2026-03-14
3/13,2412,華南永昌-板橋,9349,27,1,26,0.34,13,buy,2026-03-14
3/13,2412,永豐金證券,0039004100300030,12,40,-28,0.36,13,sell,2026-03-14
3/13,2412,凱基-汐止,9226,20,0,20,0.26,14,buy,2026-03-14
3/13,2412,元大-敦化,9833,0,27,-27,0.35,14,sell,2026-03-14
3/13,2412,永豐金-鳳山,0039004100360031,20,1,19,0.25,15,buy,2026-03-14
3/13,2412,臺銀-民權,1043,0,25,-25,0.32,15,sell,2026-03-14
3/13,2330,凱基-台北,9268,987,280,707,2.01,1,buy,2026-03-15
3/13,2330,美商高盛,1480,1411,7843,-6432,18.24,1,sell,2026-03-15
3/13,2330,港商野村,1560,714,35,679,1.93,2,buy,2026-03-15
3/13,2330,摩根大通,8440,1948,3848,-1900,5.39,2,sell,2026-03-15
3/13,2330,永豐金證券,0039004100300030,762,128,634,1.8,3,buy,2026-03-15
3/13,2330,元大證券,9800,1517,3362,-1845,5.23,3,sell,2026-03-15
3/13,2330,國泰證券,8880,656,36,620,1.76,4,buy,2026-03-15
3/13,2330,美林,1440,1574,3294,-1720,4.88,4,sell,2026-03-15
3/13,2330,中國信託,6160,677,146,531,1.51,5,buy,2026-03-15
3/13,2330,台灣摩根士丹利,1470,839,2538,-1699,4.82,5,sell,2026-03-15
3/13,2330,元富,0039004200300030,426,5,421,1.19,6,buy,2026-03-15
3/13,2330,花旗環球,1590,980,1962,-982,2.79,6,sell,2026-03-15
3/13,2330,國泰-敦南,8888,588,244,344,0.98,7,buy,2026-03-15
3/13,2330,新加坡商瑞銀,1650,1136,1346,-210,0.6,7,sell,2026-03-15
3/13,2330,永豐金-匯立,0039004100380031,861,567,294,0.83,8,buy,2026-03-15
3/13,2330,永豐金-內湖,0039004100390067,19,171,-152,0.43,8,sell,2026-03-15
3/13,2330,華南永昌,9300,325,32,293,0.83,9,buy,2026-03-15
3/13,2330,群益金鼎-大安,0039003100380065,8,137,-129,0.37,9,sell,2026-03-15
3/13,2330,合庫證券,1020,270,9,261,0.74,10,buy,2026-03-15
3/13,2330,群益金鼎-敦南,9101,14,103,-89,0.25,10,sell,2026-03-15
3/13,2330,土銀,1030,259,4,255,0.72,11,buy,2026-03-15
3/13,2330,元大-天母,0039003800310049,31,98,-67,0.19,11,sell,2026-03-15
3/13,2330,台新證券,8150,257,57,200,0.57,12,buy,2026-03-15
3/13,2330,凱基-高美館,9215,17,83,-66,0.19,12,sell,2026-03-15
3/13,2330,(牛牛牛)亞證券,6010,191,0,191,0.54,13,buy,2026-03-15
3/13,2330,統一-內湖,0035003800350062,13,73,-60,0.17,13,sell,2026-03-15
3/13,2330,港商麥格理,1360,525,350,175,0.5,14,buy,2026-03-15
3/13,2330,富邦證券,9600,276,329,-53,0.15,14,sell,2026-03-15
3/13,2330,凱基,9200,207,47,160,0.45,15,buy,2026-03-15
3/13,2330,華南永昌-長虹,9333,12,60,-48,0.14,15,sell,2026-03-15
3/13,2317,富邦證券,9600,1407,517,890,2.42,1,buy,2026-03-15
3/13,2317,美商高盛,1480,2538,4293,-1755,4.78,1,sell,2026-03-15
3/13,2317,摩根大通,8440,2678,1949,729,1.98,2,buy,2026-03-15
3/13,2317,港商麥格理,1360,91,1179,-1088,2.96,2,sell,2026-03-15
3/13,2317,台灣企銀,1110,716,6,710,1.93,3,buy,2026-03-15
3/13,2317,凱基-台北,9268,741,1559,-818,2.23,3,sell,2026-03-15
3/13,2317,新加坡商瑞銀,1650,2425,1957,468,1.27,4,buy,2026-03-15
3/13,2317,元富,0039004200300030,317,1039,-722,1.96,4,sell,2026-03-15
3/13,2317,國票-南京,003700370039006e,258,13,245,0.67,5,buy,2026-03-15
3/13,2317,台灣摩根士丹利,1470,1184,1844,-660,1.8,5,sell,2026-03-15
3/13,2317,花旗環球,1590,768,580,188,0.51,6,buy,2026-03-15
3/13,2317,新光,8560,176,809,-633,1.72,6,sell,2026-03-15
3/13,2317,永豐金-彰化,0039004100390073,156,5,151,0.41,7,buy,2026-03-15
3/13,2317,台新證券,8150,358,886,-528,1.44,7,sell,2026-03-15
3/13,2317,國票-博愛,003700370039007a,135,6,129,0.35,8,buy,2026-03-15
3/13,2317,群益金鼎,9100,62,546,-484,1.32,8,sell,2026-03-15
3/13,2317,香港上海匯豐,8960,330,202,128,0.35,9,buy,2026-03-15
3/13,2317,永豐金-匯立,0039004100380031,407,847,-440,1.2,9,sell,2026-03-15
3/13,2317,中國信託-高雄,003600310036004b,135,8,127,0.35,10,buy,2026-03-15
3/13,2317,玉山證券,8840,26,272,-246,0.67,10,sell,2026-03-15
3/13,2317,元大-彰化,0039003800310047,131,5,126,0.34,11,buy,2026-03-15
3/13,2317,港商野村,1560,38,249,-211,0.57,11,sell,2026-03-15
3/13,2317,華南永昌-中正,9359,134,16,118,0.32,12,buy,2026-03-15
3/13,2317,兆豐-寶成,0037003000300072,46,159,-113,0.31,12,sell,2026-03-15
3/13,2317,國泰-台南,8884,129,15,114,0.31,13,buy,2026-03-15
3/13,2317,凱基-信義,9216,7,119,-112,0.3,13,sell,2026-03-15
3/13,2317,富邦-基隆,9614,105,8,97,0.26,14,buy,2026-03-15
3/13,2317,凱基-屏東,0039003200320043,0,91,-91,0.25,14,sell,2026-03-15
3/13,2317,元富-中港,0039004200320069,103,9,94,0.26,15,buy,2026-03-15
3/13,2317,國泰證券,8880,44,128,-84,0.23,15,sell,2026-03-15
3/13,2454,群益金鼎,9100,253,39,214,2.96,1,buy,2026-03-15
3/13,2454,台灣摩根士丹利,1470,153,978,-825,11.4,1,sell,2026-03-15
3/13,2454,華南永昌,9300,263,71,192,2.65,2,buy,2026-03-15
3/13,2454,花旗環球,1590,81,741,-660,9.12,2,sell,2026-03-15
3/13,2454,富邦證券,9600,248,138,110,1.52,3,buy,2026-03-15
3/13,2454,美商高盛,1480,232,652,-420,5.8,3,sell,2026-03-15
3/13,2454,富邦-南員林,0039003600310052,101,0,101,1.4,4,buy,2026-03-15
3/13,2454,摩根大通,8440,179,575,-396,5.47,4,sell,2026-03-15
3/13,2454,國泰-敦南,8888,141,54,87,1.2,5,buy,2026-03-15
3/13,2454,新加坡商瑞銀,1650,292,636,-344,4.75,5,sell,2026-03-15
3/13,2454,統一-內湖,0035003800350062,88,2,86,1.19,6,buy,2026-03-15
3/13,2454,香港上海匯豐,8960,16,300,-284,3.92,6,sell,2026-03-15
3/13,2454,中國信託,6160,100,34,66,0.91,7,buy,2026-03-15
3/13,2454,凱基-台北,9268,269,551,-282,3.9,7,sell,2026-03-15
3/13,2454,國票-敦北法人,0037003700390063,52,3,49,0.68,8,buy,2026-03-15
3/13,2454,元大證券,9800,346,487,-141,1.95,8,sell,2026-03-15
3/13,2454,台新證券,8150,54,8,46,0.64,9,buy,2026-03-15
3/13,2454,美林,1440,98,235,-137,1.89,9,sell,2026-03-15
3/13,2454,永豐金證券,0039004100300030,87,42,45,0.62,10,buy,2026-03-15
3/13,2454,元大-忠孝鼎富,0039003800320046,2,113,-111,1.53,10,sell,2026-03-15
3/13,2454,元富,0039004200300030,73,31,42,0.58,11,buy,2026-03-15
3/13,2454,凱基-信義,9216,5,100,-95,1.31,11,sell,2026-03-15
3/13,2454,富邦-新竹,9647,36,2,34,0.47,12,buy,2026-03-15
3/13,2454,港商麥格理,1360,4,81,-77,1.06,12,sell,2026-03-15
3/13,2454,凱基-松山,9217,55,22,33,0.46,13,buy,2026-03-15
3/13,2454,兆豐證券,7000,4,26,-22,0.3,13,sell,2026-03-15
3/13,2454,凱基,9200,104,72,32,0.44,14,buy,2026-03-15
3/13,2454,第一金-新竹,0035003300380042,5,19,-14,0.19,14,sell,2026-03-15
3/13,2454,元大-忠孝,9871,34,2,32,0.44,15,buy,2026-03-15
3/13,2454,群益金鼎-市府,0039003100300044,2,13,-11,0.15,15,sell,2026-03-15
3/13,2308,美商高盛,1480,1458,532,926,11.87,1,buy,2026-03-15
3/13,2308,摩根大通,8440,418,843,-425,5.45,1,sell,2026-03-15
3/13,2308,台新證券,8150,325,22,303,3.89,2,buy,2026-03-15
3/13,2308,台灣摩根士丹利,1470,334,583,-249,3.19,2,sell,2026-03-15
3/13,2308,新加坡商瑞銀,1650,544,353,191,2.45,3,buy,2026-03-15
3/13,2308,凱基,9200,22,204,-182,2.33,3,sell,2026-03-15
3/13,2308,花旗環球,1590,166,55,111,1.42,4,buy,2026-03-15
3/13,2308,凱基-台北,9268,253,406,-153,1.96,4,sell,2026-03-15
3/13,2308,永豐金-信義,0039004100390052,103,3,100,1.28,5,buy,2026-03-15
3/13,2308,港商麥格理,1360,127,266,-139,1.78,5,sell,2026-03-15
3/13,2308,富邦證券,9600,137,62,75,0.96,6,buy,2026-03-15
3/13,2308,美林,1440,209,311,-102,1.31,6,sell,2026-03-15
3/13,2308,統一,5850,123,60,63,0.81,7,buy,2026-03-15
3/13,2308,群益金鼎,9100,18,118,-100,1.28,7,sell,2026-03-15
3/13,2308,永豐金證券,0039004100300030,95,31,64,0.82,8,buy,2026-03-15
3/13,2308,永豐金-萬盛,0039004100390032,7,69,-62,0.8,8,sell,2026-03-15
3/13,2308,國泰證券,8880,71,21,50,0.64,9,buy,2026-03-15
3/13,2308,永豐金-中正,0039004100390055,3,55,-52,0.67,9,sell,2026-03-15
3/13,2308,港商野村,1560,91,52,39,0.5,10,buy,2026-03-15
3/13,2308,臺銀,1040,4,56,-52,0.67,10,sell,2026-03-15
3/13,2308,永豐金-匯立,0039004100380031,54,24,30,0.38,11,buy,2026-03-15
3/13,2308,元富,0039004200300030,13,64,-51,0.65,11,sell,2026-03-15
3/13,2308,台中銀-豐原,0036003100310041,28,0,28,0.36,12,buy,2026-03-15
3/13,2308,華南永昌-高雄,9303,1,43,-42,0.54,12,sell,2026-03-15
3/13,2308,兆豐-桃鶯,0037003000300055,23,0,23,0.29,13,buy,2026-03-15
3/13,2308,國泰-敦南,8888,84,119,-35,0.45,13,sell,2026-03-15
3/13,2308,第一金-中山,5389,24,5,19,0.24,14,buy,2026-03-15
3/13,2308,國票-安和,003700370039005a,0,32,-32,0.41,14,sell,2026-03-15
3/13,2308,香港上海匯豐,8960,18,0,18,0.23,15,buy,2026-03-15
3/13,2308,富邦-新板,0039003600310048,5,30,-25,0.32,15,sell,2026-03-15
3/13,2382,元富,0039004200300030,766,17,749,7.49,1,buy,2026-03-15
3/13,2382,花旗環球,1590,111,1112,-1001,10.01,1,sell,2026-03-15
3/13,2382,美商高盛,1480,1128,434,694,6.94,2,buy,2026-03-15
3/13,2382,美林,1440,428,1415,-987,9.87,2,sell,2026-03-15
3/13,2382,台灣摩根士丹利,1470,1084,531,553,5.53,3,buy,2026-03-15
3/13,2382,群益金鼎-敦南,9101,1,552,-551,5.51,3,sell,2026-03-15
3/13,2382,富邦證券,9600,515,42,473,4.73,4,buy,2026-03-15
3/13,2382,永豐金-匯立,0039004100380031,286,545,-259,2.59,4,sell,2026-03-15
3/13,2382,群益金鼎,9100,443,20,423,4.23,5,buy,2026-03-15
3/13,2382,元大證券,9800,246,448,-202,2.02,5,sell,2026-03-15
3/13,2382,港商野村,1560,417,3,414,4.14,6,buy,2026-03-15
3/13,2382,康和,8450,0,200,-200,2.0,6,sell,2026-03-15
3/13,2382,凱基-台北,9268,715,364,351,3.51,7,buy,2026-03-15
3/13,2382,新加坡商瑞銀,1650,499,593,-94,0.94,7,sell,2026-03-15
3/13,2382,華南永昌-中正,9359,342,2,340,3.4,8,buy,2026-03-15
3/13,2382,摩根大通,8440,372,463,-91,0.91,8,sell,2026-03-15
3/13,2382,港商麥格理,1360,155,20,135,1.35,9,buy,2026-03-15
3/13,2382,元大-和平,9863,4,74,-70,0.7,9,sell,2026-03-15
3/13,2382,富邦-屏東,0039003600310059,85,2,83,0.83,10,buy,2026-03-15
3/13,2382,富邦-內湖,9627,3,58,-55,0.55,10,sell,2026-03-15
3/13,2382,臺銀,1040,88,6,82,0.82,11,buy,2026-03-15
3/13,2382,富邦-南京,0039003600310043,2,51,-49,0.49,11,sell,2026-03-15
3/13,2382,國泰證券,8880,84,43,41,0.41,12,buy,2026-03-15
3/13,2382,國泰-敦南,8888,80,128,-48,0.48,12,sell,2026-03-15
3/13,2382,永興-大墩,5604,41,1,40,0.4,13,buy,2026-03-15
3/13,2382,新光,8560,31,71,-40,0.4,13,sell,2026-03-15
3/13,2382,元大-敦化,9833,28,3,25,0.25,14,buy,2026-03-15
3/13,2382,元大-大天母,9893,0,41,-41,0.41,14,sell,2026-03-15
3/13,2382,彰銀-台中,1233,24,2,22,0.22,15,buy,2026-03-15
3/13,2382,元富-虎尾,003900420032004e,1,32,-31,0.31,15,sell,2026-03-15
3/13,2891,富邦證券,9600,6965,67,6898,17.96,1,buy,2026-03-15
3/13,2891,凱基-台北,9268,1737,6168,-4431,11.54,1,sell,2026-03-15
3/13,2891,台灣摩根士丹利,1470,7203,3817,3386,8.82,2,buy,2026-03-15
3/13,2891,美林,1440,1689,5573,-3884,10.11,2,sell,2026-03-15
3/13,2891,中國信託,6160,2885,24,2861,7.45,3,buy,2026-03-15
3/13,2891,美商高盛,1480,1872,4911,-3039,7.91,3,sell,2026-03-15
3/13,2891,新加坡商瑞銀,1650,3401,2167,1234,3.21,4,buy,2026-03-15
3/13,2891,摩根大通,8440,1042,4006,-2964,7.72,4,sell,2026-03-15
3/13,2891,富邦-台北,9623,961,17,944,2.46,5,buy,2026-03-15
3/13,2891,元大證券,9800,1915,2780,-865,2.25,5,sell,2026-03-15
3/13,2891,康和,8450,586,0,586,1.53,6,buy,2026-03-15
